535005,18.0509,83.4415
535006,18.0742,83.4768
535101,18.2922,83.5157
535102,18.3895,83.4626
535124,18.5148,83.4922
535126,18.5185,83.541
535145,18.2236,82.9875
535148,18.2099,83.2746
535160,18.1473,83.2193
535161,18.0379,83.1346
535183,17.926,83.1431
535204,18.0921,83.5513
535213,18.0657,83.5214
535214,18.0641,83.3347
535215,18.1467,83.2729
535216,18.0325,83.498
535217,18.2384,83.5093
535218,18.177,83.6039
535220,18.242,83.4717
535221,18.1716,83.2891
535240,18.0205,83.2033
535250,18.0631,83.2138
535260,18.2315,83.3506
535270,18.2782,83.3263
535273,18.3194,83.2837
535280,18.2453,83.3848
535281,18.0318,83.1097
535463,18.5786,83.2396
535501,18.7888,83.4242
535502,18.8186,83.4875
535521,18.9163,83.4826
535522,18.7842,83.3982
535523,18.978,83.6117
535524,18.7355,83.7853
535525,18.7732,83.5817
535526,17.3276,82.3881
535527,18.7124,83.354
535534,18.9046,83.7172
535546,18.6948,83.416
535547,18.6906,83.228
535557,18.6138,83.5124
535558,18.5615,83.4526
535559,18.6215,83.4725
535568,18.5436,83.4708
535573,18.6127,83.3089
535578,18.1905,83.1822
535579,18.4701,83.2835
535580,18.3946,83.2778
535581,18.3728,83.2342
535591,18.5392,83.2545
535592,18.526,83.1421
535593,18.6145,83.0942
535594,18.4968,83.2785
530001,17.7133,83.2808
530002,17.7106,83.3126
530003,17.7133,83.2808
530004,17.7167,83.2833
530005,17.6587,83.2742
530007,17.7467,83.2621
530008,17.7336,83.2717
530009,17.7133,83.2808
530011,17.6852,83.2437
530012,17.8817,83.3409
530013,17.8817,83.3409
530014,17.8817,83.3409
530015,17.8817,83.3409
530016,18.1021,83.6531
530017,17.8817,83.3409
530018,17.8578,83.1259
530020,17.8224,83.2437
530022,17.8224,83.2437
530024,17.8224,83.2437
530026,17.7,83.2167
530027,17.9438,83.2727
530028,17.7668,83.2499
530029,17.7576,83.2066
530031,17.926,83.1431
530032,17.926,83.1431
530040,17.7603,83.1249
530041,17.7603,83.1249
530043,17.7603,83.1249
530044,17.5898,82.4948
530045,17.7603,83.1249
530046,17.8909,82.6924
530047,17.7784,83.2158
530048,17.8225,83.3639
530049,17.7,83.1535
530051,17.7878,83.2176
530052,17.7878,83.2176
530053,17.7878,83.2176
531001,17.5315,82.6071
531002,17.7597,83.0717
531011,17.4925,82.9618
531019,17.3144,82.533
531020,17.8909,82.6924
531021,17.6283,83.0793
531022,17.9364,83.0393
531023,17.7919,82.9927
531024,18.2017,82.9456
531025,17.7145,82.8015
531026,17.8724,82.8737
531027,17.8804,82.7871
531028,17.8608,82.8313
531029,18.0789,82.4405
531030,18.0487,83.0089
531031,17.6143,82.8703
531032,17.6803,82.7508
531033,17.6155,82.9741
531034,17.8524,83.0182
531035,17.8455,83.1366
531036,17.7365,82.892
531040,18.3433,82.8957
531055,17.586,82.9065
531060,17.4406,82.8107
531061,17.5507,82.9055
531075,17.9955,82.8422
531077,18.1324,82.6623
531081,17.5811,82.3728
531082,17.4626,82.7474
531083,17.4304,82.7497
531084,17.7439,82.368
531085,17.5658,82.688
531087,17.5898,82.4948
531105,17.7377,82.7162
531111,17.8089,82.435
531113,17.692,82.7304
531114,17.5741,82.4627
531115,17.6045,82.4354
531116,17.6559,82.5482
531117,17.589,82.5894
531118,17.6815,82.6482
531126,17.3467,82.5894
531127,17.3286,82.6115
531133,17.8609,82.2281
531149,17.8909,82.6924
531151,18.2169,82.8126
531163,17.8902,83.452
531173,17.8348,83.1776
531219,17.7724,82.9877
533001,17.1885,82.0118
533002,15.9938,81.3194
533003,15.9938,81.3194
533004,15.9938,81.3194
533005,17.3191,81.6996
533006,17.1885,82.0118
533016,17.1885,82.0118
533101,17.4131,82.239
533102,17.0752,81.8391
533103,17.4131,82.239
533104,17.4131,82.239
533105,17.4501,82.0572
533106,17.4131,82.239
533107,17.0067,81.8297
533124,16.9315,81.807
533125,16.9471,81.7816
533126,16.9167,81.8333
533201,17.0747,81.7932
533210,17.1885,82.0118
533211,16.4972,81.5337
533212,16.5826,82.1528
533213,17.1885,82.0118
533214,16.5946,81.9064
533215,16.4862,81.4719
533216,15.7738,80.6666
533217,16.4862,81.4719
533218,16.8225,81.3341
533220,16.6589,82.1875
533221,16.9362,82.2643
533222,16.5533,82.0975
533223,17.1885,82.0118
533228,16.9362,82.2643
533229,17.096,81.8809
533232,17.293,82.2794
533233,16.7833,81.9
533234,16.936,81.8973
533235,16.9077,81.7441
533236,17.4008,82.3102
533237,16.936,81.8973
533238,17.5557,81.9769
533239,16.936,81.8973
533240,16.741,81.0201
533241,17.5048,81.6638
533242,16.741,81.0201
533244,16.5835,79.7402
533247,16.741,81.0201
533248,16.0054,80.3915
533249,17.456,82.4415
533250,17.1885,82.0118
533251,16.3631,81.7342
533252,16.4167,81.7833
533253,16.4013,81.8052
533254,17.3437,82.0769
533255,16.6744,81.7498
533256,17.3395,82.103
533260,17.5047,82.3378
533261,17.1885,82.0118
533262,17.0696,82.2028
533263,16.9794,81.6933
533264,17.1881,82.0802
533274,17.0747,81.7932
533284,17.3943,81.889
533285,17.4494,81.7623
533286,17.3638,81.9117
533287,17.2524,81.6634
533288,17.5044,81.8159
533289,16.8221,81.221
533290,16.7615,80.3207
533291,17.0482,82.0033
533292,17.3749,81.9018
533293,17.064,81.6996
533294,17.096,81.8809
533295,17.5881,81.646
533296,17.1885,82.0118
533297,17.3931,82.2271
533305,17.3912,81.6909
533306,17.5795,81.8979
533307,16.9413,81.5004
533308,17.1885,82.0118
533309,17.4464,81.8548
533339,17.3178,81.6587
533340,17.1584,81.9251
533341,17.5283,82.307
533342,16.9711,82.0478
533343,16.95,82.05
533344,17.6965,82.8082
533345,17.1584,81.9251
533346,17.0219,82.2257
533347,17.1584,81.9251
533348,17.9471,81.8499
533349,16.2812,80.4668
533350,17.9777,81.9249
533351,16.6,81.9
533352,17.4657,81.9296
533401,17.405,82.5331
533406,17.2832,82.4075
533407,17.4824,82.4891
533408,17.5465,82.4347
533428,17.5243,81.9227
533429,17.2761,82.1401
533430,17.2997,82.1995
533431,17.1677,82.1685
533432,17.535,81.8472
533433,17.1108,82.1774
533434,17.0412,82.2017
533435,17.1881,82.0802
533436,17.4919,82.1266
533437,17.1022,82.1122
533440,16.5068,81.0652
533444,17.226,82.064
533445,17.3608,81.753
533446,17.3137,82.364
533447,17.1885,82.0118
533448,17.0833,82.3333
533449,17.2142,82.344
533450,17.0585,82.2284
533461,16.8,82.2333
533462,17.1885,82.0118
533463,17.1885,82.0118
533464,16.5523,81.4689
533468,17.1885,82.0118
533483,17.6106,82.1279
533577,17.1292,81.9064
534315,17.3531,81.6559
534001,16.57,80.9808
534002,16.7386,81.0911
534003,16.7666,81.0301
534004,16.6987,81.1396
534005,16.7212,81.1052
534006,16.57,80.9808
534007,16.7145,81.0199
534101,16.8946,81.4023
534102,16.855,81.5285
534111,16.9109,81.4013
534112,16.9157,81.3921
534122,16.6237,81.7394
534123,16.8946,81.4023
534124,16.6434,81.6516
534126,16.8946,81.4023
534134,16.8946,81.4023
534145,16.7883,81.065
534146,16.8116,81.5732
534156,16.7797,81.6238
534165,16.7708,81.4694
534166,16.7582,81.4711
534176,16.8946,81.4023
534186,17.5283,82.307
534195,16.7202,81.439
534196,16.7645,81.5637
534197,16.7167,81.55
534198,16.6652,81.4527
534199,16.6204,81.458
534201,16.5259,81.4262
534202,16.8946,81.4023
534204,16.5259,81.4262
534206,16.5377,81.4581
534207,16.443,81.5758
534208,16.4972,81.5074
534209,16.6,81.5667
534210,16.7776,81.6742
534211,16.7593,81.6753
534215,16.7776,81.6742
534216,16.7756,81.6783
534217,16.7776,81.6742
534218,16.78,81.6556
534222,16.8946,81.4023
534225,16.7167,81.6667
534227,16.7866,81.7228
534230,16.5276,81.109
534235,16.6202,81.3878
534236,16.6353,81.47
534237,16.5247,81.3949
534238,16.5556,81.4012
534239,16.4896,81.5278
534240,16.5842,81.4741
534243,16.5842,81.4741
534244,16.5842,81.4741
534245,16.5842,81.4741
534247,16.8946,81.4023
534250,17.2211,81.3607
534260,16.5911,81.1919
534265,16.4963,81.7417
534266,16.8946,81.4023
534267,16.7667,81.5847
534268,16.8946,81.4023
534269,16.3474,80.7829
534275,16.4573,81.6369
534280,16.3647,81.6435
534281,16.3705,81.5813
534301,16.9291,81.6827
534302,16.9889,81.7297
534305,16.9445,81.5727
534311,17.2119,81.4258
534312,17.1533,81.4424
534313,17.0067,81.3397
534316,17.3717,81.5065
534318,17.2688,81.5259
534320,17.0568,82.1643
534324,17.0067,81.3397
534326,16.8946,81.4023
534327,16.9497,81.6822
534328,16.7514,81.74
534329,16.8355,81.7241
534330,16.5501,80.4591
534331,16.7663,81.7359
534338,16.6222,80.8847
534340,17.0597,81.9387
534341,17.1333,81.6667
534342,16.9607,81.7023
534350,17.0509,81.5554
534401,16.806,81.3241
534406,16.8184,81.4053
534411,16.8011,81.4704
534416,16.8108,81.3661
534425,16.854,81.3135
534426,16.9543,81.2558
534427,16.7615,81.2315
534432,16.7578,81.1649
534435,16.8863,81.1083
534437,16.5839,81.0381
534442,16.7293,81.1741
534444,16.89,81.5937
534447,16.965,81.305
534448,17.2226,81.3678
534449,17.0288,81.2156
534450,16.7713,81.1165
534451,17.0592,81.2514
534452,16.8645,81.159
534455,17.1629,81.2846
534456,17.1383,81.1171
534460,17.1635,80.9996
534461,17.0111,81.0541
534462,16.8945,80.9963
534467,17.1003,81.1173
534475,16.8634,81.0099
520001,16.6698,81.0473
520002,16.6698,81.0473
520003,17.1751,82.1662
520004,16.5203,80.6642
520007,16.4853,80.6675
520008,16.6698,81.0473
520010,16.4933,80.6612
520011,16.5233,80.6278
520012,16.525,80.6095
520013,16.5233,80.6278
520015,16.5482,80.6492
521001,16.7559,81.1584
521002,16.5775,81.4554
521003,16.8749,80.667
521101,16.5409,80.8021
521102,16.716,80.9114
521104,16.5078,80.7193
521105,16.6382,81.0024
521106,16.5627,80.8006
521107,16.5379,80.7327
521108,16.5209,80.6808
521109,16.566,80.6281
521110,15.8525,79.8178
521111,16.7722,80.902
521120,16.0888,80.8696
521121,16.3693,81.0694
521122,16.3693,81.0694
521125,16.3693,81.0694
521126,16.1428,80.9172
521130,16.5055,80.8309
521131,17.8724,82.8737
521132,16.1964,80.8467
521133,16.5627,80.8006
521134,16.4595,80.6844
521135,16.8262,80.8446
521136,15.9964,80.173
521137,16.4777,80.7076
521138,16.2684,80.943
521139,16.4636,80.718
521148,16.3695,80.9269
521149,16.5627,80.8006
521150,16.5627,80.8006
521151,16.444,80.7701
521153,16.4324,80.7955
521156,16.2667,81.0333
521157,16.5627,80.8006
521158,16.3516,80.7551
521162,16.1704,81.0496
521163,16.4779,80.8534
521164,16.4207,80.86
521165,16.3614,80.8306
521170,16.4153,81.0443
521175,16.5508,81.151
521178,16.9481,80.524
521180,16.8306,80.3647
521181,16.7662,80.3711
521182,16.6735,80.2056
521183,16.7278,80.2308
521185,16.7823,80.3238
521190,16.868,80.2953
521201,16.8151,80.9308
521202,16.8102,80.8264
521207,16.7934,80.9546
521211,17.3619,82.0551
521212,16.5788,80.6841
521213,16.9063,80.8365
521214,17.0379,80.7732
521215,16.8683,80.7367
521225,16.5412,80.5784
521226,16.9539,80.6836
521227,16.9814,80.6718
521228,16.6023,80.5588
521229,16.7142,80.5606
521230,16.7138,80.6361
521235,17.0498,80.5723
521241,16.5737,80.5686
521245,16.4196,80.8292
521246,16.3239,80.8671
521247,16.2553,80.8454
521250,16.2558,80.8698
521256,16.3569,80.8971
521260,16.4837,80.8155
521261,16.4123,80.9187
521263,16.4393,80.9386
521286,16.4017,80.8449
521301,16.4258,80.9897
521311,16.4526,80.8633
521312,16.4972,80.8571
521321,16.5534,81.0092
521322,16.3804,80.9783
521323,16.3485,80.5811
521324,16.3771,81.3097
521325,16.8797,80.5984
521326,16.5699,81.1287
521327,16.5112,81.0438
521328,15.972,81.0016
521329,17.0174,80.4332
521330,16.5627,80.8006
521331,16.3703,80.456
521332,16.5627,80.8006
521333,16.5629,81.2327
521340,16.5714,81.2846
521343,16.7729,80.4427
521344,16.5176,81.2725
521345,16.5152,81.151
521356,16.35,81.05
521366,16.2558,81.1438
521369,16.4526,80.8633
521390,16.3582,80.9856
521401,16.5627,80.8006
521402,16.9832,80.3696
521403,16.5627,80.8006
521456,16.5627,80.8006
521457,16.5768,81.0236
522001,16.2176,80.345
522002,16.2176,80.345
522003,16.2176,80.345
522004,16.2176,80.345
522005,16.2176,80.345
522006,16.2176,80.345
522007,16.2176,80.345
522009,16.2176,80.345
522015,16.1311,80.3869
522016,16.4916,80.39
522017,16.1613,80.3987
522018,16.2988,80.0915
522019,16.1567,80.3618
522020,16.2988,80.0915
522034,16.6894,80.2498
522101,16.0329,80.4233
522102,16.0329,80.4233
522111,15.9232,80.5856
522112,16.0542,80.3981
522113,15.9588,80.4296
522124,16.1154,80.4227
522201,16.2624,80.6832
522202,16.2624,80.6832
522211,16.0544,80.3204
522212,16.2988,80.0915
522213,16.2703,80.5875
522233,16.1517,80.2606
522234,16.1756,80.1864
522235,16.061,80.2858
522236,16.2988,80.0915
522237,16.4875,80.5019
522238,16.141,80.2457
522256,16.1026,80.7807
522257,16.1209,79.6508
522258,15.5588,79.888
522259,16.0035,79.6437
522261,15.192,79.9484
522262,15.9364,80.725
522264,16.2988,80.0915
522265,16.0184,80.8296
522268,15.7114,80.4916
522301,16.546,80.0943
522302,16.4539,80.6105
522303,16.4453,80.6331
522304,16.2976,80.747
522305,16.3131,80.5147
522306,16.3006,80.6736
522307,16.2837,80.6155
522308,16.3131,80.5147
522309,16.1397,80.1225
522310,15.988,80.5037
522311,16.079,80.568
522312,16.2988,80.0915
522313,16.2988,80.0915
522314,15.9332,80.628
522315,16.0225,80.4825
522316,16.1017,80.4988
522317,15.9228,80.4173
522318,16.079,80.568
522324,16.6213,81.024
522325,16.0341,80.6047
522329,15.9534,80.648
522330,16.3547,80.6196
522341,16.7645,81.5637
522401,16.3934,80.2633
522402,16.4202,80.2165
522403,16.3724,80.1908
522408,16.3575,80.0616
522409,16.4543,79.7483
522410,16.5772,80.1286
522411,16.6774,79.9953
522412,16.4381,80.051
522413,16.4715,79.8757
522414,16.6133,79.7152
522415,16.6395,79.5669
522421,16.5709,79.5182
522426,16.4763,79.4353
522435,16.2977,80.2276
522436,16.2988,80.0915
522437,16.5246,79.7988
522438,16.376,80.2379
522439,16.5619,79.3113
522501,16.4957,80.5857
522502,16.431,80.526
522503,16.4373,80.5787
522508,16.3887,80.5412
522509,16.3114,80.4911
522510,16.3666,80.3629
522529,16.3409,80.1675
522549,16.2541,80.1214
522601,16.2579,79.9256
522603,16.2455,79.9802
522611,16.1297,80.0962
522612,16.4264,79.4842
522613,16.301,80.17
522614,16.4543,79.7483
522615,16.3946,79.9125
522616,16.1255,80.1091
522617,16.1751,79.8947
522619,16.0974,80.2536
522626,16.0404,80.1024
522646,16.135,79.8227
522647,16.0085,79.7254
522649,15.9872,79.8611
522657,16.1307,79.6975
522658,16.1742,79.8097
522659,15.9828,79.6656
522660,15.9361,79.7022
522661,16.2887,79.8337
522663,16.281,79.6501
523001,15.5222,79.6251
523002,15.5222,79.6251
523101,15.1461,79.9397
523104,15.2096,79.7173
523105,15.2096,79.7173
523108,15.1187,79.391
523109,15.7431,80.2015
523110,15.142,79.5179
523111,15.3378,79.734
523112,15.3304,78.8994
523113,15.1726,79.8225
523114,15.0993,79.7326
523115,14.5717,79.8928
523116,15.1799,79.759
523117,15.2879,79.5974
523135,15.6919,80.2412
523155,14.7828,78.6505
523156,15.1527,79.7797
523157,15.7973,80.4118
523165,15.8113,80.1943
523166,15.8489,80.3866
523167,15.8278,80.1921
523168,15.8113,80.1943
523169,15.9135,80.2217
523170,15.85,80.2516
523171,16.0018,80.255
523180,15.5802,80.1488
523181,15.7261,80.2547
523182,15.5042,80.1291
523183,15.6733,80.0558
523184,15.6952,80.0974
523185,15.7897,80.2459
523186,15.7158,80.1465
523187,15.785,80.3066
523190,15.8823,80.1443
523201,15.8774,79.9003
523211,15.6019,80.0736
523212,15.7405,79.9705
523213,15.7116,80.1121
523214,15.8026,79.5998
523223,15.362,79.3996
523224,15.3353,79.3725
523225,15.4994,79.9694
523226,15.5389,79.8606
523227,15.4352,79.398
523228,15.4664,79.3176
523230,15.2568,79.4047
523240,15.3631,79.4272
523241,15.5983,79.4658
523245,15.5746,79.3119
523246,15.6008,79.4431
523247,15.083,79.4956
523252,15.7321,79.7953
523253,15.5096,79.6962
523254,15.412,79.5927
523260,15.9489,79.9916
523261,15.8682,80.0603
523262,15.5716,80.0646
523263,15.6834,79.9775
523264,15.7548,79.8345
523265,15.3547,79.5052
523270,15.4384,79.7227
523271,15.3907,79.7187
523272,15.4035,80.0082
523273,15.4165,79.9264
523274,15.3254,80.0176
523279,15.277,79.3569
523280,15.5901,79.6183
523281,15.0461,79.948
523286,15.4651,80.1537
523291,15.0046,80.009
523292,15.2351,79.9582
523301,15.9509,80.1206
523302,16.0841,79.9874
523303,15.9172,79.8574
523304,15.8504,79.4107
523305,15.8887,79.3912
523315,15.7803,79.3639
523316,15.5381,79.2958
523320,15.865,79.241
523326,16.0405,79.5085
523327,15.9761,79.3149
523328,16.1281,79.5388
523329,15.8095,79.1758
523330,15.9168,79.366
523331,15.8103,79.5057
523332,15.6272,79.1931
523333,15.7917,78.969
523334,15.1593,79.2257
523335,15.6797,78.9335
523336,15.6537,79.0371
523346,15.4838,79.1314
523356,15.384,79.0089
523357,15.3688,78.9076
523367,15.6213,79.5158
523368,15.463,78.9659
523369,15.306,78.9634
523370,15.6065,79.1695
523371,15.7169,79.3124
523372,15.5148,78.9617
523373,15.2715,78.9937
524001,14.4655,79.9874
524002,14.452,80.1316
524003,14.4351,79.9676
524004,14.4632,79.8842
524005,14.4685,79.9445
524101,14.4268,79.7344
524121,14.2839,79.8235
524123,13.7998,79.9063
524124,13.641,80.1301
524126,14.0856,79.8766
524127,14.0748,79.9815
524129,13.8136,79.7747
524131,14.0827,79.7156
524132,13.9365,79.5581
524134,14.0409,79.5804
524137,14.5005,79.9852
524142,14.8076,80.0185
524152,14.808,80.0705
524201,15.1092,80.0039
524203,14.9515,80.0267
524221,14.9576,79.5169
524222,14.4268,79.7344
524223,14.4268,79.7344
524224,14.8297,79.7394
524225,15.004,79.9691
524226,14.9727,79.2095
524227,15.0461,79.4312
524228,13.9237,79.761
524230,14.8316,79.1684
524234,14.7993,79.7143
524236,14.9987,79.3085
524239,14.75,79.5743
524240,14.7122,79.8867
524301,14.4998,79.3144
524302,14.5455,79.4769
524303,13.9198,79.6244
524304,15.3506,78.8318
524305,14.6514,79.8879
524306,14.566,79.8097
524307,14.6738,78.7341
524308,14.7008,79.7972
524309,14.4268,79.7344
524310,14.0563,79.8255
524311,14.3912,80.1243
524312,14.6409,79.8239
524313,14.8411,80.046
524314,14.4588,80.0482
524315,14.7023,80.0044
524316,14.5669,80.0034
524317,14.5736,79.9717
524318,14.4602,79.8401
524319,14.2884,79.9301
524320,14.3274,79.9001
524321,14.2569,79.955
524322,15.5871,80.06
524323,14.2638,80.0475
524341,14.4316,79.6097
524342,14.3863,79.5648
524343,14.5117,79.4101
524344,14.3213,80.0721
524345,14.4156,79.8567
524346,14.3537,80.0636
524347,14.4205,79.7347
524366,14.5484,79.9377
524401,14.4268,79.7344
524402,14.0097,79.8219
524403,13.955,80.1158
524404,14.0557,79.6612
524405,14.176,79.9399
524406,14.1246,79.7416
524407,14.1804,79.6335
524408,14.2358,79.6067
524409,14.3267,79.7121
524410,14.0757,79.9089
524411,14.7755,80.0637
524412,14.1459,80.0324
524413,14.0231,79.9959
524414,14.225,79.5686
524415,14.0409,80.1142
524421,13.9517,79.8757
515465,14.4983,78.38
516001,14.4307,78.8825
516002,14.4855,78.8797
516003,14.4666,78.7833
516004,14.4307,78.8825
516005,14.4942,78.7643
516101,14.1235,79.3571
516104,14.1365,79.3349
516105,14.0404,79.3256
516107,14.0897,79.229
516108,14.0046,79.2415
516110,14.1146,79.3455
516115,14.2071,79.2854
516126,14.1922,79.1485
516127,14.3358,79.26
516128,14.2341,79.2893
516129,13.9286,79.0056
516130,13.7464,79.0543
516150,14.2096,79.0817
516151,14.3624,79.1952
516152,14.357,79.041
516162,14.3161,79.1665
516163,14.4599,78.7836
516172,14.7218,78.8083
516173,14.7543,78.7649
516175,14.8172,78.6814
516193,14.9435,78.893
516203,15.7163,78.2944
516213,14.4144,79.0557
516214,14.1013,78.2243
516215,14.4599,78.7836
516216,14.4654,78.6862
516217,15.0519,78.9322
516218,14.1802,79.0809
516227,14.6344,79.0813
516228,14.845,79.0323
516233,14.7841,78.5729
516237,13.4975,79.0812
516247,14.0495,78.91
516257,14.2617,79.1041
516259,14.2178,78.4818
516267,14.0793,78.5276
516268,14.158,78.8576
516269,14.0572,78.7506
516270,14.0761,78.7772
516289,14.4663,78.6744
516293,14.6466,78.9662
516309,13.9577,79.3513
516310,14.5942,78.5363
516311,14.5942,78.5363
516312,14.5942,78.5363
516321,14.4577,78.4454
516329,14.3914,78.4803
516330,14.5942,78.5363
516339,14.5942,78.5363
516349,14.3652,78.2703
516350,14.4032,78.4246
516355,14.49,78.659
516356,14.7704,78.6637
516359,14.8278,78.5282
516360,14.8127,78.9643
516361,14.7186,78.8005
516362,14.7128,78.8646
516380,14.6872,78.3931
516390,14.4632,78.1499
516391,14.4367,78.2032
516396,14.5376,78.0743
516401,14.446,78.142
516411,14.9986,78.3033
516421,14.4374,78.298
516431,14.889,78.3694
516432,14.9025,78.2472
516433,14.9659,78.3724
516434,15.0563,78.3032
516439,14.9127,78.3818
516444,14.7866,78.5202
516454,14.5912,78.0895
516464,14.7504,78.1134
516474,14.8122,78.1467
516484,14.5661,78.2181
516501,14.2097,79.1238
516502,14.726,79.038
516503,14.9076,78.9219
516504,14.1656,78.7785
516505,14.3071,79.25
518001,15.6835,78.1919
518002,15.6356,78.1147
518003,15.8117,78.0046
518004,15.8541,78.0148
518005,15.6835,78.1919
518006,15.5336,78.0061
518007,15.6835,78.1919
518010,15.665,78.3168
518101,16.0722,78.8682
518102,16.0722,78.8682
518112,15.461,78.3606
518122,15.2192,78.6039
518123,15.076,78.1073
518124,15.5336,78.0061
518134,15.1866,78.3566
518135,15.206,78.4482
518145,14.9886,78.3915
518155,15.0874,78.4158
518165,15.1583,78.257
518166,14.9531,78.1732
518176,15.4049,78.2637
518186,15.2032,78.3946
518196,15.1986,78.2499
518206,15.4442,77.8925
518216,15.523,77.8839
518217,15.6004,77.9824
518218,15.6385,77.9289
518220,15.2373,77.9458
518221,15.3176,77.7166
518222,15.3624,77.8839
518225,15.5735,77.7453
518301,15.6152,77.251
518302,15.5163,77.2743
518308,15.6327,77.1032
518313,15.8464,77.2065
518323,15.7251,77.3912
518333,15.9174,77.0982
518343,15.8533,77.4848
518344,15.8061,77.1752
518345,15.8863,77.4416
518346,15.4878,77.0475
518347,15.4762,77.3875
518348,15.3935,77.0507
518349,15.8544,77.3436
518350,15.6155,77.3901
518360,15.8029,77.4754
518380,15.4701,77.5771
518385,15.2286,77.3871
518390,15.2303,77.5714
518395,15.3868,77.1607
518396,15.1438,77.3429
518401,15.8567,78.2657
518405,15.2526,77.6705
518411,15.4222,78.2746
518412,15.4222,78.2746
518422,15.3935,77.0507
518432,15.8118,78.2229
518442,15.8394,78.4897
518452,15.7258,78.1318
518462,15.8548,77.7071
518463,15.7044,77.6393
518464,15.7303,77.7793
518465,15.5379,77.5503
518466,15.7563,77.8205
518467,15.7841,77.9558
518468,15.4115,77.637
518501,15.4758,78.5424
518502,15.3532,78.6159
518508,15.6849,78.44
518510,15.2562,78.521
518511,15.5666,78.445
518512,15.4873,78.5459
518513,15.2192,78.6039
518523,15.5336,78.0061
518533,15.3457,78.2082
518543,15.1127,78.4588
518553,15.0077,78.5239
518563,15.3508,78.47
518573,15.7407,79.9128
518583,15.3643,78.625
518593,15.3998,78.4079
518594,15.2426,78.6043
518598,15.4041,78.0514
518599,15.4996,78.0972
518674,15.3709,78.4257
515001,14.2442,78.1917
515002,14.4758,78.0778
515003,14.2442,78.1917
515004,14.6709,77.5789
515005,14.2442,78.1917
515101,14.3072,77.6574
515110,14.0607,77.7166
515122,13.6688,78.7694
515123,14.1254,77.4162
515124,13.9809,77.4448
515133,14.2051,78.004
515134,14.155,77.8036
515144,14.2607,77.7696
515154,14.2543,77.953
515159,14.3207,77.8988
515164,14.1875,77.6267
515201,13.8197,77.5428
515202,13.8197,77.5428
515211,13.769,77.4841
515212,13.8824,77.5253
515231,13.9963,77.8569
515241,13.9471,77.7053
515261,13.8925,77.4596
515271,13.9424,77.1197
515281,14.1301,76.9776
515286,13.9945,77
515291,13.8792,77.1569
515301,13.9409,77.2706
515303,13.9274,77.323
515305,14.0288,77.098
515311,13.8342,77.0294
515321,13.785,77.1218
515331,13.7606,77.5748
515341,13.7686,77.6812
515401,14.6599,77.7341
515402,15.5727,77.5857
515405,14.9876,77.7108
515408,15.0494,77.8731
515411,14.9083,78.0103
515413,14.809,78.1111
515414,14.7205,77.9463
515415,14.9638,77.9424
515425,14.7665,77.7976
515435,14.8003,77.7188
515445,14.8121,77.922
515455,15.082,77.8131
515501,14.1952,77.9951
515511,14.3457,77.9919
515521,14.0962,78.2723
515531,14.0811,77.9842
515541,14.1758,78.1219
